gene,frequency
HSD11B1L,1
HSF2,1
HSPA13,1
HSPA8,1
HSPB3,1
HSPH1,1
HTR5A,1
HUNK,1
IBTK,1
IDE,1
IDH1,1
IER2,1
IER5L,1
IFI16,1
IFNAR2,1
IFT140,1
IFT20,1
IFT22,1
IGDCC4,1
IGFBP2,1
IGFN1,1
IGLON5,1
IKZF2,1
IL1RL1,1
IL2RG,1
IL6,1
ILF2,1
ILF3,1
IMMT,1
IMP4,1
IMPACT,1
IMPG2,1
INAFM1,1
INIP,1
INO80,1
INO80E,1
INSIG2,1
INTS10,1
INTS3,1
IPO13,1
IPO8,1
IPO9,1
IQCK,1
IRF7,1
IRS2,1
IRX2,1
ITCH,1
ITGA10,1
ITM2A,1
ITPRIP,1
IVD,1
JAK2,1
JKAMP,1
JPH4,1
JUND,1
KAT5,1
KATNB1,1
KB-1460A1.5,1
KB-1572G7.2,1
KBTBD2,1
KBTBD6,1
KCNC4,1
KCNH2,1
KCNH5,1
KCNJ10,1
KCNJ2,1
KCNK9,1
KCNT1,1
KCTD17,1
KCTD3,1
KCTD5,1
KCTD9P4,1
KDELC2,1
KDM2A,1
KDM3A,1
KDM3B,1
KDM4B,1
KDM4C,1
KDM5B,1
KDM5D,1
KDM6A,1
KDM7A,1
KDM8,1
KDR,1
KDSR,1
KIAA0232,1
KIAA0895L,1
KIAA1033,1
KIAA1109,1
KIAA1147,1
KIAA1217,1
KIAA1429,1
KIF11,1
KIF1A,1
KIF21B,1
KIF2A,1
KIF9-AS1,1
KIRREL2,1
KLC1,1
KLC4,1
KLF6,1
KLHDC2,1
KLHDC8A,1
KLHL14,1
KLHL28,1
KLHL29,1
KLHL5,1
KLHL8,1
KMT2D,1
KRT18,1
KSR2,1
KTN1,1
KYAT1,1
L1CAM,1
L2HGDH,1
LAIR1,1
LAMTOR4,1
LANCL3,1
LARP1B,1
LARP7,1
LARS2,1
LATS1,1
LDB1,1
LGR4,1
LHX1,1
LIFR,1
LIFR-AS1,1
LIG3,1
LIMD1,1
LIMS1,1
LINC00092,1
LINC00094,1
LINC00467,1
LINC00606,1
LINC00672,1
LINC00869,1
LINC00870,1
LINC00890,1
LINC00954,1
LINC01128,1
LINC01137,1
LINC01278,1
LINC01431,1
LINC01481,1
LINC01547,1
LINC01578,1
LINC01619,1
LINGO1,1
LIPG,1
LLGL2,1
LMAN2,1
LMBRD2,1
LMCD1,1
LMF2,1
LMNB2,1
LMOD1,1
LMTK3,1
LNPEP,1
LNX1,1
LOXL3,1
LPGAT1,1
LRBA,1
LRCH2,1
LRCH4,1
LRP2BP,1
LRRC14,1
LRRC20,1
LRRC32,1
LRRC36,1
LRRC37A,1
LRRC4,1
LRRC49,1
LRRC4B,1
LRRC8A,1
LRRTM2,1
LRRTM3,1
LSAMP,1
LSM14A,1
LSM5,1
LTA4H,1
LTBP3,1
LTV1,1
LUCAT1,1
LUM,1
LYRM9,1
LYST,1
LZTS2,1
MACROD1,1
MAF,1
MAF1,1
MAGI1,1
MAGI2-AS3,1
MAGIX,1
MAK,1
MAN1A1,1
MAN1B1,1
MAN2A1,1
MANBA,1
MANEAL,1
MANSC1,1
MAOA,1
MAP1LC3A,1
MAP1LC3B,1
MAP1S,1
MAP3K11,1
MAP3K14-AS1,1
MAP3K3,1
MAP3K6,1
MAP7D3,1
MAPK10,1
MAPK8IP3,1
MAPKAPK5,1
MAPRE3,1
2-Mar,1
MARCKSL1,1
MARK1,1
MARK4,1
MARVELD2,1
MAT2A,1
MAX,1
MBNL2,1
MBOAT2,1
MCF2,1
MCF2L2,1
MCHR1,1
MCM4,1
MCM5,1
MCRS1,1
MCTS2P,1
MCU,1
MDM2,1
ME3,1
MED27,1
MED29,1
MEF2A,1
MEF2D,1
MEGF8,1
MEOX2-AS1,1
MESDC2,1
METAP1D,1
METAP2,1
METTL1,1
METTL7A,1
METTL9,1
MFAP1,1
MFSD5,1
MGA,1
MGAT3,1
MGAT4B,1
MGAT4EP,1
MIATNB,1
MIB2,1
MID1,1
MIF,1
MINK1,1
MIR568,1
MIR600HG,1
MITF,1
MKLN1,1
MLH1,1
MLLT11,1
MMP14,1
MMP24,1
MMP28,1
MMS22L,1
MOB2,1
MOGS,1
MON1B,1
MORF4L2,1
MORN1,1
MOSPD1,1
MOXD1,1
MPHOSPH6,1
MPRIP,1
MPV17L2,1
MPZ,1
MRAP2,1
MRAS,1
MREG,1
MRPL11,1
MRPL15,1
MRPL38,1
MRPL48,1
MRPS12,1
MRPS23,1
MRTO4,1
MSRB1,1
MSTO2P,1
MT3,1
MTA3,1
MTERF1,1
MTHFD2L,1
MTMR7,1
MTPN,1
MTRF1,1
MUTYH,1
MXD4,1
MYH10,1
MYH15,1
MYH9,1
MYL12B,1
MYO1E,1
MYOM1,1
MYOM3,1
MYRF,1
MYSM1,1
MYT1L,1
MZT1,1
N4BP2L1,1
N4BP2L2,1
NAA20,1
NAAA,1
NACAD,1
NALCN,1
NAP1L1,1
NAP1L2,1
NAPA,1
NAPEPLD,1
NARF,1
NAT9,1
NCAM1,1
NCAM2,1
NCDN,1
NCKAP5L,1
NCLN,1
NCSTN,1
NDN,1
NDOR1,1
NDRG4,1
NDUFA11,1
NDUFA13,1
NDUFAF6,1
NDUFB7,1
NDUFS1,1
NDUFS8,1
NECAB2,1
NECAB3,1
NECTIN2,1
NEDD1,1
NEDD4L,1
NEK4,1
NELFB,1
NELFE,1
NELL2,1
NES,1
NEU3,1
NEUROD4,1
NEUROG2,1
NFAT5,1
NFATC3,1
NFE2L2,1
NFIC,1
NFKBIL1,1
NFYA,1
NGB,1
NHSL2,1
NINJ1,1
NIPSNAP1,1
NIT2,1
NKAIN2,1
NLGN3,1
NOL11,1
NOL8,1
NOLC1,1
NONOP2,1
NOP58,1
NOP9,1
NOTCH2,1
NOTCH2NL,1
NOVA1,1
NPDC1,1
NPEPL1,1
NPLOC4,1
NR2E3,1
NR2F6,1
NR4A1,1
NR4A3,1
NRAS,1
NRG3,1
NRSN2-AS1,1
NRXN1,1
NRXN2,1
NSUN5P1,1
NT5C2,1
NT5C3A,1
NTRK2,1
NUBP1,1
NUBP2,1
NUCKS1,1
NUDT16,1
NUDT22,1
NUMBL,1
NUP153,1
NUP214,1
NUP37,1
NUP93,1
NUS1,1
NWD2,1
NXN,1
NXPH3,1
NYAP2,1
OARD1,1
OAZ1,1
OAZ2,1
OMG,1
OR5P3,1
OR6B3,1
OR7E14P,1
ORC3,1
ORC4,1
OSBP2,1
OSBPL10,1
OSGEP,1
OTUD3,1
OTULIN,1
OTX2-AS1,1
P2RY6,1
P3H4,1
P4HA1,1
P4HB,1
PACSIN1,1
PACSIN3,1
PAFAH2,1
PAK3,1
PALM3,1
PANK3,1
PAPD4,1
PAPD5,1
PAPOLA,1
PAPOLB,1
PAQR9-AS1,1
PARL,1
PARM1,1
PARP10,1
PARP8,1
PARS2,1
PART1,1
PC,1
PCBD2,1
PCBP3,1
PCDH11X,1
PCDH19,1
PCDHGA10,1
PCDHGA8,1
PCIF1,1
PCK1,1
PCMTD1,1
PCNX3,1
PCSK1,1
PCSK2,1
PDAP1,1
PDCD2,1
PDCL3P4,1
PDE12,1
PDE6A,1
PDE6D,1
PDE6G,1
PDE8A,1
PDE9A,1
PDIA6,1
PDIK1L,1
PDS5A,1
PDXK,1
PDXP,1
PELP1,1
PEX1,1
PEX16,1
PEX3,1
PFAS,1
PFKFB2,1
PGBD4,1
PGD,1
PGM2,1
PGM3,1
PHACTR3,1
PHF19,1
PHF20,1
PHF6,1
PHTF1,1
PHTF2,1
PHYHIPL,1
PHYKPL,1
PIANP,1
PIAS1,1
PIGA,1
PIGC,1
PIGL,1
PIGO,1
PIGQ,1
PIGT,1
PIGW,1
PIH1D2,1
PIK3CB,1
PIK3R4,1
PIM1,1
PINK1,1
PIPOX,1
PITPNM1,1
PITPNM2,1
PJA2,1
PKD1,1
PKDCC,1
PKMYT1,1
PKN1,1
PLA2R1,1
PLCD3,1
PLCH1,1
PLCL1,1
PLD4,1
PLD6,1
PLEK,1
PLEKHA6,1
PLEKHA8,1
PLEKHG1,1
PLEKHG3,1
PLEKHG4,1
PLEKHH2,1
PLEKHH3,1
PLEKHM2,1
PLOD3,1
PLPPR5,1
PLS3,1
PLSCR1,1
PLSCR4,1
PLTP,1
PLXNA3,1
PLXNA4,1
PMEL,1
PMF1-BGLAP,1
PMM1,1
PMM2,1
PNMA2,1
PNRC1,1
PNRC2,1
PODXL2,1
POLK,1
POLR1B,1
POLR2C,1
POLR2E,1
POLR2G,1
POLRMT,1
POU2AF1,1
PPA1,1
PPFIA4,1
PPID,1
PPIG,1
PPIL2,1
PPIP5K2,1
PPME1,1
PPP3CB,1
PPP5C,1
PPT2,1
PPTC7,1
PQLC2L,1
PRDX2,1
PRDX4,1
PRDX5,1
PREB,1
PREPL,1
PRICKLE1,1
PRKAA2,1
PRKACB,1
PRKAR2A,1
PRKAR2B,1
PRKCB,1
PRKCSH,1
PRKD2,1
PRKD3,1
PRKDC,1
PROS1,1
PROSER1,1
PRPF40A,1
PRPF40B,1
PRPF6,1
PRPH2,1
PRRT2,1
PRSS23,1
PRSS35,1
PRSS53,1
PRUNE1,1
PRX,1
PSMA2,1
PSMA5,1
PSMB8-AS1,1
PSMC1,1
PSMC2,1
PSMD1,1
PSMD11,1
PSMD14,1
PSMD8,1
PSME2P2,1
PSMF1,1
PSPC1,1
PSPH,1
PSPN,1
PTBP3,1
PTCD3,1
PTGS2,1
PTH2R,1
PTP4A2,1
PTPN13,1
PTPN5,1
PTPRB,1
PTPRD,1
PTPRJ,1
PTPRO,1
PTX3,1
PUF60,1
PUM3,1
PURA,1
PUS7L,1
PWP2,1
PXDC1,1
PXMP4,1
PYCR2,1
PYCRL,1
PYGL,1
PYROXD1,1
QRICH1,1
QRICH2,1
R3HCC1,1
R3HDM1,1
R3HDM4,1
RAB11FIP3,1
RAB14,1
RAB17,1
RAB1A,1
RAB21,1
RAB24,1
RAB28,1
RAB29,1
RAB2A,1
RAB30-AS1,1
RAB3A,1
RAB3C,1
RAB5C,1
RAB6A,1
RAB6B,1
RAB9B,1
RABEP2,1
RABL3,1
RAD1,1
RAD50,1
RAD52,1
RAD54B,1
RAI1,1
RALYL,1
RANGAP1,1
RAP1B,1
RAP1GDS1,1
RARA,1
RARS,1
RASGRP1,1
RASL12,1
RASSF7,1
RAX,1
RBFA,1
RBFOX1,1
RBFOX2,1
RBM26,1
RBM26-AS1,1
RBM4,1
RBM41,1
RBM47,1
RBPJ,1
RCBTB1,1
RCC1L,1
RCCD1,1
RCHY1,1
RCN1,1
RCOR2,1
RCOR3,1
RDX,1
RENBP,1
RETSAT,1
RFTN2,1
RFX1,1
RFX3-AS1,1
RGCC,1
RGPD2,1
RGR,1
RGS20,1
RGS8,1
RHBDF1,1
RHBDL1,1
RHO,1
RHOBTB2,1
RIC1,1
RIC8A,1
RIDA,1
RIF1,1
RIMS1,1
RIMS2,1
RIOK3,1
RIPK2,1
RMND5A,1
RNA5-8S5.4,1
RNASEH2C,1
RND2,1
RNF103,1
RNF113A,1
RNF122,1
RNF141,1
RNF150,1
RNF19B,1
RNF208,1
RNF215,1
RNF40,1
RNPC3,1
ROCK2,1
ROM1,1
RORB,1
RP1,1
RP1-111C20.4,1
RP1-153G14.4,1
RP1-240B8.3,1
RP11-101E13.5,1
RP11-1042B17.3,1
RP11-104H15.10,1
RP11-110G21.1,1
RP11-111M22.4,1
RP11-143P4.2,1
RP11-147L13.12,1
RP11-147L13.8,1
RP11-155D18.13,1
RP11-155G14.5,1
RP11-182J1.18,1
RP11-192H23.6,1
RP11-195F19.5,1
RP11-199F11.2,1
RP11-258C19.7,1
RP11-262H14.4,1
RP11-267M23.1,1
RP11-269C23.5,1
RP11-274B21.1,1
RP11-274B21.3,1
RP11-274H2.3,1
RP11-278C7.1,1
RP11-284N8.3,1
RP11-286N22.14,1
RP11-299G20.2,1
RP11-29G8.3,1
RP11-313P13.4,1
RP11-342K6.1,1
RP11-352G9.1,1
RP11-353N14.2,1
RP11-355B11.2,1
RP11-35J10.6,1
RP11-363N22.3,1
RP11-371A22.1,1
RP11-373D23.2,1
RP11-386M24.6,1
RP11-390P2.4,1
RP11-392P7.6,1
RP11-396B14.2,1
RP11-399B17.1,1
RP11-39E3.3,1
RP11-400F19.18,1
RP11-401P9.5,1
RP11-44F14.6,1
RP11-452H21.4,1
RP11-455I9.1,1
RP11-45P15.4,1
RP11-472I20.4,1
RP11-474G23.2,1
RP11-483I13.5,1
RP11-503C24.6,1
RP11-522I20.3,1
RP11-536C12.1,1
RP11-53O19.3,1
RP11-545E17.3,1
RP11-547D13.1,1
RP11-548H3.1,1
RP11-554D14.2,1
RP11-574K11.24,1
RP11-585P4.5,1
RP11-588K22.2,1
RP11-613D13.5,1
RP11-620J15.3,1
RP11-630A13.4,1
RP11-649A18.12,1
RP11-658F2.8,1
RP11-66N24.7,1
RP11-690D19.3,1
RP11-705C15.2,1
RP11-706O15.3,1
RP11-731J8.2,1
RP11-734K2.4,1
RP11-752G15.4,1
RP11-776H12.1,1
RP11-798M19.6,1
RP11-800A3.4,1
RP11-95O2.1,1
RP11-99J16__A.2,1
RP3-329A5.8,1
RP3-393E18.2,1
RP4-639F20.1,1
RP4-798P15.3,1
RP4-800G7.2,1
RP5-1021I20.4,1
RP5-1198O20.4,1
RP5-860F19.8,1
RP5-991G20.1,1
RP5-994D16.11,1
RPA2,1
RPAP3,1
RPGR,1
RPH3A,1
RPL12P28,1
RPL19,1
RPL21,1
RPL23,1
RPL23AP24,1
RPL24,1
RPL28,1
RPL35,1
RPL8,1
RPLP1,1
RPN2,1
RPRD1A,1
RPS15,1
RPS2,1
RPS27P25,1
RPS2P5,1
RPS4X,1
RPS4XP2,1
RPS4Y1,1
RPS5,1
RPS6KA4,1
RPUSD1,1
RRBP1,1
RRH,1
RRM1,1
RRP15,1
RSL1D1,1
RSL24D1,1
RSPH4A,1
RSRC2,1
RTCB,1
RTEL1,1
RUNDC3A,1
RWDD1,1
RWDD4,1
RYBP,1
RYR2,1
RYR3,1
S100A11,1
S100A6,1
SAMD4B,1
SAMD7,1
SAMSN1,1
SAP30,1
SAR1A,1
SART3,1
SAV1,1
SC5D,1
SCAMP3,1
SCAND1,1
SCD5,1
SCHIP1,1
SCN1A,1
SCN1B,1
SCN2B,1
SCN7A,1
SCPEP1,1
SCRG1,1
SCRN2,1
SCRT1,1
SCRT2,1
SCYL3,1
SDE2,1
SDF4,1
SDHD,1
SDR16C5,1
SDSL,1
SEC22A,1
SEC23A,1
SEC23B,1
SEC24A,1
SEC24C,1
SEC62,1
SELO,1
SELT,1
SEMA3B,1
SEMA4F,1
SEMA6C,1
SEPP1,1
SEPSECS,1
8-Sep,1
SERGEF,1
SERPINI1,1
SERTAD1,1
SERTAD2,1
SERTM1,1
SESTD1,1
SEZ6L2,1
SF1,1
SF3A3,1
SFMBT1,1
SGSH,1
SGSM2,1
SGTA,1
SH2B1,1
SH2B2,1
SH3BGRL3,1
SH3GLB2,1
SH3TC2,1
SHKBP1,1
SHMT2,1
SHTN1,1
SIAH1,1
SIGIRR,1
SIRT1,1
SIRT6,1
SKA2,1
SKP2,1
SLAIN1,1
SLC10A3,1
SLC17A6,1
SLC1A1,1
SLC1A7,1
SLC25A13,1
SLC25A22,1
SLC25A24,1
SLC25A34,1
SLC25A40,1
SLC25A42,1
SLC25A46,1
SLC25A6,1
SLC26A10,1
SLC30A5,1
SLC35A4,1
SLC35B4,1
SLC35F1,1
SLC35F5,1
SLC35G2,1
SLC36A4,1
SLC38A6,1
SLC39A1,1
SLC39A14,1
SLC39A7,1
SLC39A8,1
SLC41A1,1
SLC44A3,1
SLC46A3,1
SLC4A2,1
SLC5A3,1
SLC6A1,1
SLC6A9,1
SLC9A3R1,1
SLC9A8,1
SLCO4A1,1
SLCO5A1,1
SLIT1,1
SLIT2,1
SLIT3,1
SLTM,1
SLX4,1
SMAD2,1
SMAD4,1
SMAD7,1
SMAP1,1
SMC1A,1
SMG7,1
SMIM10L1,1
SMIM12,1
SMIM15,1
SMIM7,1
SMNDC1,1
SMO,1
SMOC2,1
SMPD1,1
SNCG,1
SND1,1
SNED1,1
SNHG12,1
SNHG14,1
SNHG20,1
SNRPA,1
SNRPB2,1
SNRPD3,1
SNTA1,1
SNW1,1
SNX14,1
SNX17,1
SNX2,1
SNX29,1
SNX6,1
SNX9,1
SOCS7,1
SORBS3,1
SORT1,1
SOS1,1
SOX8,1
SPATS2L,1
SPCS1,1
SPG20-AS1,1
SPIDR,1
SPIN4,1
SPIRE2,1
SPNS1,1
SPOCK2,1
SPTLC2,1
SQSTM1,1
SRCAP,1
SREK1,1
SREK1IP1,1
SRF,1
SRFBP1,1
SRGAP1,1
SRGAP3,1
SRP14,1
SRPRB,1
SRRT,1
SRSF4,1
SRSF6,1
SSBP2,1
SSR4,1
ST13,1
ST3GAL5,1
ST6GALNAC5,1
ST6GALNAC6,1
ST8SIA5,1
STAG3L2,1
STAG3L5P-PVRIG2P-PILRB,1
STARD13,1
STAT3,1
STAU1,1
STC1,1
STC2,1
STK11,1
STK16,1
STK35,1
STK40,1
STMN1P1,1
STOM,1
STRIP1,1
STS,1
STT3B,1
STUB1,1
STX2,1
STX3,1
STX7,1
STXBP5L,1
STYXL1,1
SUGT1,1
SULF1,1
SULT1C4,1
SUN2,1
SUPT16H,1
SUPT4H1,1
SUPT6H,1
SUV39H1,1
SV2C,1
SWAP70,1
SYBU,1
SYDE2,1
SYN1,1
SYN3,1
SYNE1,1
SYNE2,1
SYNGR3,1
SYPL2,1
SYT14,1
SYT6,1
SYT7,1
SYVN1,1
SZRD1,1
TAB2,1
TADA2A,1
TAF13,1
TAF2,1
TAF6,1
TAF7,1
TAOK1,1
TBC1D4,1
TBCA,1
TBCK,1
TBL3,1
TCAF2,1
TCEA3,1
TCEAL9,1
TCF3,1
TCOF1,1
TCP1,1
TCTE1,1
TDRKH,1
TEAD2,1
TEAD3,1
TECR,1
TEFM,1
TELO2,1
TENM2,1
TESK2,1
TEX261,1
TEX264,1
TEX9,1
TF,1
TFAP2A,1
TFAP2B,1
TFAP2C,1
TFAP2D,1
TGFB2,1
THAP1,1
THAP10,1
THAP12,1
THAP2,1
THBD,1
THOP1,1
THYN1,1
TIGD1,1
TIMM17A,1
TIMM17B,1
TIMM23B,1
TINF2,1
TJP1,1
TJP2,1
TKFC,1
TM9SF3,1
TM9SF4,1
TMBIM4,1
TMEFF2,1
TMEM104,1
TMEM106B,1
TMEM108,1
TMEM110-MUSTN1,1
TMEM126B,1
TMEM130,1
TMEM132A,1
TMEM134,1
TMEM145,1
TMEM147,1
TMEM147-AS1,1
TMEM14B,1
TMEM161A,1
TMEM163,1
TMEM168,1
TMEM170B,1
TMEM184B,1
TMEM19,1
TMEM198,1
TMEM200B,1
TMEM215,1
TMEM222,1
TMEM231,1
TMEM254,1
TMEM257,1
TMEM265,1
TMEM50A,1
TMEM59L,1
TMEM79,1
TMEM88,1
TMEM94,1
TMF1,1
TMOD1,1
TMSB4X,1
TMTC3,1
TMX1,1
TMX3,1
TNFRSF10D,1
TNFRSF14,1
TNFRSF1A,1
TNFRSF1B,1
TNFRSF25,1
TNPO1,1
TNRC18,1
TOE1,1
TOM1,1
TOM1L2,1
TOP3A,1
TOX,1
TP53RK,1
TP73-AS1,1
TPCN1,1
TPD52L1,1
TPM3,1
TPP2,1
TPR,1
TPRA1,1
TPT1,1
TRAF3IP1,1
TRAM1,1
TRANK1,1
TRAPPC12,1
TRAPPC2,1
TRHDE,1
TRIM24,1
TRIM25,1
TRIM28,1
TRIM33,1
TRIM34,1
TRIM35,1
TRIM59,1
TRIM68,1
TRMT2A,1
TRMT6,1
TRPC1,1
TRPC7,1
TRUB2,1
TSC22D1-AS1,1
TSFM,1
TSG101,1
TSPAN17,1
TSPAN9,1
TSPO,1
TSPOAP1,1
TSPOAP1-AS1,1
TSR3,1
TSTA3,1
TTBK1,1
TTBK2,1
TTC19,1
TTC21A,1
TTC31,1
TTC33,1
TTC39A,1
TTI1,1
TTK,1
TTLL1,1
TTLL12,1
TTPAL,1
TTTY14,1
TUB,1
TUBA1C,1
TUBB2A,1
TUBB6,1
TUBGCP5,1
TXK,1
TXLNA,1
TXNDC9,1
TYK2,1
U47924.32,1
UBA3,1
UBA5,1
UBA6,1
UBE2D2,1
UBE2D3,1
UBE2E1,1
UBE2E3,1
UBE2N,1
UBE2Q1,1
UBE2QL1,1
UBE2S,1
UBL3,1
UBN2,1
UBR1,1
UBR3,1
UBR5,1
UBTD1,1
UBTF,1
UBXN10,1
UBXN2A,1
UBXN4,1
UEVLD,1
UFD1L,1
UFL1,1
UHMK1,1
ULK4P3,1
UNC119B,1
UNC13A,1
UNC45A,1
UNC5CL,1
UQCRC1,1
UQCRC2,1
UQCRH,1
URB1,1
URB2,1
URM1,1
USF2,1
USP11,1
USP12,1
USP13,1
USP14,1
USP19,1
USP2-AS1,1
USP20,1
USP24,1
USP38,1
USP46,1
USP49,1
UST,1
UTP11,1
UTP14A,1
UTY,1
UVRAG,1
VAMP4,1
VAMP7,1
VDAC2,1
VEGFA,1
VEGFB,1
VPS13B,1
VPS18,1
VPS33B,1
VPS51,1
VSTM2A,1
VTN,1
VWA1,1
WAC,1
WBP11,1
WBP4,1
WDR13,1
WDR25,1
WDR31,1
WDR34,1
WDR35,1
WDR4,1
WDR45B,1
WDR47,1
WDR53,1
WDR61,1
WDR70,1
WDTC1,1
WHSC1,1
WIF1,1
WIZ,1
WSCD2,1
WWC2-AS1,1
WWTR1,1
XPO1,1
XRCC6,1
XYLT1,1
YAF2,1
YIF1B,1
YIPF3,1
YKT6,1
YRDC,1
YTHDC2,1
YWHAG,1
YWHAQ,1
ZBED5,1
ZBTB11,1
ZBTB24,1
ZBTB37,1
ZBTB41,1
ZBTB48,1
ZBTB7B,1
ZC3H11A,1
ZC3H14,1
ZC3H15,1
ZC3H18,1
ZC3H7B,1
ZCCHC18,1
ZCCHC7,1
ZDHHC18,1
ZDHHC21,1
ZEB1,1
ZFAT,1
ZFC3H1,1
ZFHX4,1
ZFP3,1
ZFP62,1
ZFPM2,1
ZFR2,1
ZFYVE16,1
ZFYVE27,1
ZHX1,1
ZHX2,1
ZKSCAN1,1
ZKSCAN8,1
ZMAT4,1
ZMYM3,1
ZMYM4,1
ZMYM6,1
ZNF117,1
ZNF143,1
ZNF148,1
ZNF157,1
ZNF160,1
ZNF197,1
ZNF200,1
ZNF202,1
ZNF211,1
ZNF234,1
ZNF24,1
ZNF256,1
ZNF271P,1
ZNF274,1
ZNF276,1
ZNF287,1
ZNF292,1
ZNF3,1
ZNF317,1
ZNF324,1
ZNF354C,1
ZNF385B,1
ZNF395,1
ZNF398,1
ZNF41,1
ZNF423,1
ZNF428,1
ZNF441,1
ZNF45,1
ZNF451,1
ZNF470,1
ZNF480,1
ZNF507,1
ZNF513,1
ZNF555,1
ZNF558,1
ZNF566,1
ZNF574,1
ZNF583,1
ZNF589,1
ZNF629,1
ZNF692,1
ZNF697,1
ZNF75A,1
ZNF768,1
ZNF781,1
ZNF783,1
ZNF789,1
ZNF793,1
ZNF793-AS1,1
ZNF808,1
ZNF84,1
ZNF844,1
ZNF852,1
ZNF860,1
ZNF862,1
ZNRF2P2,1
ZPR1,1
ZRANB2,1
ZSWIM6,1
ZXDC,1
ZYX,1
ZZZ3,1
